log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run4__16867691.json,16867691,coding_task_hard,4,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,6,1,688.25,2470,5,5,True,0,0,1,heuristic,3073,6
coding_task_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run5__810ad40e.json,810ad40e,coding_task_hard,5,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,6,1,817.15,2359,5,5,True,0,0,1,heuristic,3106,6
coding_task_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run6__66b79f8b.json,66b79f8b,coding_task_hard,6,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,6,1,675.14,2417,5,5,True,0,0,1,heuristic,3138,6
coding_task_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run7__63acd9f9.json,63acd9f9,coding_task_hard,7,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,6,1,1402.83,1834,5,5,True,0,0,1,heuristic,2828,6
coding_task_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run8__94f70bfd.json,94f70bfd,coding_task_hard,8,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,6,1,601.44,1727,5,5,True,0,0,1,heuristic,2201,6
coding_task_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run9__5e026a68.json,5e026a68,coding_task_hard,9,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,443.85,841,5,5,True,0,0,0,heuristic,2567,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run10__35835c6b.json,35835c6b,planning_decision_hard,10,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,True,3,0,207.77,721,5,5,True,0,0,0,heuristic,2067,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run1__dd8cf064.json,dd8cf064,planning_decision_hard,1,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,True,3,0,204.78,572,5,5,True,0,0,0,heuristic,1420,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run2__870a4268.json,870a4268,planning_decision_hard,2,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,True,6,1,518.71,2175,5,5,True,0,0,1,heuristic,3219,6
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run3__6ffd8bc9.json,6ffd8bc9,planning_decision_hard,3,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,True,3,0,219.74,840,5,5,True,0,0,0,heuristic,2456,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run4__59b6c40f.json,59b6c40f,planning_decision_hard,4,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,True,3,0,192.09,677,5,5,True,0,0,0,heuristic,1891,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run5__2769f342.json,2769f342,planning_decision_hard,5,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,True,3,0,174.0,688,5,5,True,0,0,0,heuristic,1992,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run6__ae0861e1.json,ae0861e1,planning_decision_hard,6,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,True,3,0,218.41,841,5,5,True,0,0,0,heuristic,2541,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run7__696c2352.json,696c2352,planning_decision_hard,7,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,False,6,1,694.24,2627,3,3,False,0,0,1,heuristic,3402,6
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run8__4219d1a6.json,4219d1a6,planning_decision_hard,8,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,True,3,0,193.41,588,5,5,True,0,0,0,heuristic,1592,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_baseline__run9__4af5c37c.json,4af5c37c,planning_decision_hard,9,tier6_mitigation_multiround__adaptive_timeout,t6_baseline,,0,0,0,0,,,,,False,6,1,485.22,2233,4,5,True,0,0,1,heuristic,2532,6
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run10__f09d6ff6.json,f09d6ff6,planning_decision_hard,10,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,170.48,735,5,5,True,0,0,0,heuristic,2078,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run1__eef12dbc.json,eef12dbc,planning_decision_hard,1,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,272.1,785,5,5,True,0,0,0,heuristic,2363,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run2__49b96775.json,49b96775,planning_decision_hard,2,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,6,1,571.3,2696,5,2,False,0,0,1,heuristic,4111,6
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run3__ae1605ed.json,ae1605ed,planning_decision_hard,3,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,271.39,659,5,4,True,0,0,0,heuristic,1809,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run4__cac1f216.json,cac1f216,planning_decision_hard,4,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,201.89,747,5,5,True,0,0,0,heuristic,2230,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run5__ea0e8101.json,ea0e8101,planning_decision_hard,5,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,188.23,728,5,4,True,0,0,0,heuristic,2153,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run6__97a44f14.json,97a44f14,planning_decision_hard,6,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,180.07,798,5,5,True,0,0,0,heuristic,2308,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run7__664056fe.json,664056fe,planning_decision_hard,7,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,242.58,691,5,5,True,0,0,0,heuristic,1888,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run8__9dc568e5.json,9dc568e5,planning_decision_hard,8,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,204.32,788,5,5,True,0,0,0,heuristic,2265,3
planning_decision_hard__tier6_mitigation_multiround__adaptive_timeout__t6_moderate_delay__run9__d00f1aa6.json,d00f1aa6,planning_decision_hard,9,tier6_mitigation_multiround__adaptive_timeout,t6_moderate_delay,,300,300,0,0,,,,,True,3,0,218.54,683,5,5,True,0,0,0,heuristic,1868,3
