log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0150__run3__d2d400be.json,d2d400be,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0150,main_effect,150,150,0,0,,delay,,,True,3,0,28.2,306,5,5,True,0,0,0,heuristic,1068,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0150__run4__51f8cc1e.json,51f8cc1e,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0150,main_effect,150,150,0,0,,delay,,,True,3,0,29.68,294,5,4,True,0,0,0,heuristic,1021,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0150__run5__03689ec6.json,03689ec6,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0150,main_effect,150,150,0,0,,delay,,,True,3,0,22.3,249,5,4,True,0,0,0,heuristic,843,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0200__run1__7604170c.json,7604170c,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0200,main_effect,200,200,0,0,,delay,,,True,3,0,37.08,276,5,4,True,0,0,0,heuristic,951,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0200__run2__c7116021.json,c7116021,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0200,main_effect,200,200,0,0,,delay,,,True,3,0,21.93,245,5,4,True,0,0,0,heuristic,825,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0200__run3__5a0272c9.json,5a0272c9,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0200,main_effect,200,200,0,0,,delay,,,True,3,0,21.04,214,5,4,True,0,0,0,heuristic,702,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0200__run4__0906f634.json,0906f634,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0200,main_effect,200,200,0,0,,delay,,,True,3,0,30.49,307,5,4,True,0,0,0,heuristic,1073,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0200__run5__26b63fcc.json,26b63fcc,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0200,main_effect,200,200,0,0,,delay,,,True,3,0,20.36,224,5,4,True,0,0,0,heuristic,743,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0250__run1__bd530b13.json,bd530b13,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0250,main_effect,250,250,0,0,,delay,,,True,3,0,24.92,229,5,4,True,0,0,0,heuristic,761,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0250__run2__cd2723b1.json,cd2723b1,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0250,main_effect,250,250,0,0,,delay,,,True,3,0,22.2,243,5,4,True,0,0,0,heuristic,817,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0250__run3__19322d46.json,19322d46,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0250,main_effect,250,250,0,0,,delay,,,True,3,0,24.19,263,5,4,True,0,0,0,heuristic,897,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0250__run4__b0a53c3b.json,b0a53c3b,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0250,main_effect,250,250,0,0,,delay,,,True,3,0,28.15,285,5,4,True,0,0,0,heuristic,987,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0250__run5__8a424323.json,8a424323,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0250,main_effect,250,250,0,0,,delay,,,True,3,0,33.05,342,5,5,True,0,0,0,heuristic,1215,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0300__run1__c68370d7.json,c68370d7,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0300,main_effect,300,300,0,0,,delay,,,True,3,0,33.74,326,5,5,True,0,0,0,heuristic,1097,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0300__run2__a462c4ca.json,a462c4ca,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0300,main_effect,300,300,0,0,,delay,,,True,3,0,22.08,246,5,4,True,0,0,0,heuristic,830,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0300__run3__0287a6de.json,0287a6de,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0300,main_effect,300,300,0,0,,delay,,,True,3,0,23.39,254,5,4,True,0,0,0,heuristic,862,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0300__run4__1549b8a4.json,1549b8a4,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0300,main_effect,300,300,0,0,,delay,,,True,3,0,27.21,291,5,4,True,0,0,0,heuristic,1009,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0300__run5__6995624c.json,6995624c,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0300,main_effect,300,300,0,0,,delay,,,True,3,0,22.01,230,5,4,True,0,0,0,heuristic,764,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0350__run1__9ac10b29.json,9ac10b29,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0350,main_effect,350,350,0,0,,delay,,,True,3,0,27.51,259,5,4,True,0,0,0,heuristic,883,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0350__run2__14ee40a4.json,14ee40a4,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0350,main_effect,350,350,0,0,,delay,,,True,3,0,26.85,292,5,4,True,0,0,0,heuristic,1013,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0350__run3__66d3238d.json,66d3238d,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0350,main_effect,350,350,0,0,,delay,,,True,3,0,22.48,250,5,4,True,0,0,0,heuristic,844,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0350__run4__6666f799.json,6666f799,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0350,main_effect,350,350,0,0,,delay,,,True,3,0,30.37,318,5,4,True,0,0,0,heuristic,1116,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0350__run5__75368a93.json,75368a93,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0350,main_effect,350,350,0,0,,delay,,,True,3,0,24.04,249,5,5,True,0,0,0,heuristic,841,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0400__run1__89a9d659.json,89a9d659,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0400,main_effect,400,400,0,0,,delay,,,True,3,0,39.69,348,5,4,True,0,0,0,heuristic,1238,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0400__run2__803ab097.json,803ab097,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0400,main_effect,400,400,0,0,,delay,,,True,3,0,21.34,235,5,4,True,0,0,0,heuristic,787,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0400__run3__71b68a7f.json,71b68a7f,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0400,main_effect,400,400,0,0,,delay,,,True,3,0,16.16,183,5,4,True,0,0,0,heuristic,579,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0400__run4__6c1fe84b.json,6c1fe84b,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0400,main_effect,400,400,0,0,,delay,,,True,3,0,28.05,289,5,4,True,0,0,0,heuristic,1000,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0400__run5__6af46d19.json,6af46d19,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0400,main_effect,400,400,0,0,,delay,,,True,3,0,26.15,253,5,4,True,0,0,0,heuristic,857,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0450__run1__e37fd843.json,e37fd843,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0450,main_effect,450,450,0,0,,delay,,,True,3,0,25.27,238,5,5,True,0,0,0,heuristic,799,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0450__run2__fb5e5386.json,fb5e5386,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0450,main_effect,450,450,0,0,,delay,,,True,3,0,20.97,230,5,4,True,0,0,0,heuristic,765,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0450__run3__58b4a326.json,58b4a326,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0450,main_effect,450,450,0,0,,delay,,,True,3,0,144.39,254,5,4,True,0,0,0,heuristic,862,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0450__run4__5cc7f862.json,5cc7f862,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0450,main_effect,450,450,0,0,,delay,,,True,3,0,25.9,258,5,4,True,0,0,0,heuristic,879,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0450__run5__0c7a417a.json,0c7a417a,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0450,main_effect,450,450,0,0,,delay,,,True,3,0,29.31,287,5,5,True,0,0,0,heuristic,993,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0500__run1__7e867a31.json,7e867a31,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0500,main_effect,500,500,0,0,,delay,,,True,3,0,31.82,309,4,4,True,0,0,0,heuristic,1083,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0500__run2__83045ded.json,83045ded,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0500,main_effect,500,500,0,0,,delay,,,True,3,0,28.48,292,5,4,True,0,0,0,heuristic,1012,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0500__run3__9ed953bb.json,9ed953bb,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0500,main_effect,500,500,0,0,,delay,,,True,3,0,30.9,335,5,3,False,0,0,0,heuristic,1185,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0500__run4__ca207d63.json,ca207d63,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0500,main_effect,500,500,0,0,,delay,,,True,3,0,25.37,255,5,4,True,0,0,0,heuristic,866,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0500__run5__483ef7b2.json,483ef7b2,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0500,main_effect,500,500,0,0,,delay,,,True,3,0,28.51,270,5,4,True,0,0,0,heuristic,926,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0550__run1__f88be97c.json,f88be97c,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0550,main_effect,550,550,0,0,,delay,,,True,3,0,23.76,222,5,5,True,0,0,0,heuristic,734,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0550__run2__e69fea14.json,e69fea14,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0550,main_effect,550,550,0,0,,delay,,,True,3,0,27.51,291,5,5,True,0,0,0,heuristic,1011,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0550__run3__b0636069.json,b0636069,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0550,main_effect,550,550,0,0,,delay,,,True,3,0,33.42,344,5,5,True,0,0,0,heuristic,1220,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0550__run4__219ee46f.json,219ee46f,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0550,main_effect,550,550,0,0,,delay,,,True,3,0,25.78,266,5,4,True,0,0,0,heuristic,911,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0550__run5__71bb0049.json,71bb0049,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0550,main_effect,550,550,0,0,,delay,,,True,3,0,26.85,266,4,4,True,0,0,0,heuristic,910,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0600__run1__0d7e9034.json,0d7e9034,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0600,main_effect,600,600,0,0,,delay,,,True,3,0,23.48,219,5,4,True,0,0,0,heuristic,720,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0600__run2__c03f2e68.json,c03f2e68,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0600,main_effect,600,600,0,0,,delay,,,True,3,0,19.92,202,5,3,False,0,0,0,heuristic,653,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0600__run3__28904a17.json,28904a17,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0600,main_effect,600,600,0,0,,delay,,,True,3,0,26.11,280,5,5,True,0,0,0,heuristic,964,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0600__run4__642c200d.json,642c200d,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0600,main_effect,600,600,0,0,,delay,,,True,3,0,26.88,280,5,3,False,0,0,0,heuristic,965,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0600__run5__116fdbd2.json,116fdbd2,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0600,main_effect,600,600,0,0,,delay,,,True,3,0,26.98,272,5,5,True,0,0,0,heuristic,933,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0650__run1__74d39844.json,74d39844,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0650,main_effect,650,650,0,0,,delay,,,True,3,0,35.2,328,5,4,True,0,0,0,heuristic,1045,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0650__run2__c1f0c21b.json,c1f0c21b,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0650,main_effect,650,650,0,0,,delay,,,True,3,0,34.1,340,5,4,True,0,0,0,heuristic,1204,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0650__run3__4e31fc04.json,4e31fc04,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0650,main_effect,650,650,0,0,,delay,,,True,3,0,29.64,299,5,5,True,0,0,0,heuristic,1043,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0650__run4__47f7db20.json,47f7db20,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0650,main_effect,650,650,0,0,,delay,,,True,3,0,19.26,187,5,4,True,0,0,0,heuristic,592,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0650__run5__f77a5454.json,f77a5454,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0650,main_effect,650,650,0,0,,delay,,,True,3,0,25.13,248,5,4,True,0,0,0,heuristic,755,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0700__run1__c6309dd4.json,c6309dd4,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0700,main_effect,700,700,0,0,,delay,,,True,3,0,25.14,232,5,3,False,0,0,0,heuristic,774,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0700__run2__60b6be81.json,60b6be81,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0700,main_effect,700,700,0,0,,delay,,,True,3,0,23.58,243,5,4,True,0,0,0,heuristic,818,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0700__run3__25ba50b6.json,25ba50b6,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0700,main_effect,700,700,0,0,,delay,,,True,3,0,36.33,370,4,4,True,0,0,0,heuristic,1327,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0700__run4__d1a5e858.json,d1a5e858,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0700,main_effect,700,700,0,0,,delay,,,True,3,0,27.38,243,5,4,True,0,0,0,heuristic,819,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0700__run5__775a47db.json,775a47db,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0700,main_effect,700,700,0,0,,delay,,,True,3,0,28.7,275,5,4,True,0,0,0,heuristic,946,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0750__run1__105fb4fd.json,105fb4fd,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0750,main_effect,750,750,0,0,,delay,,,True,3,0,28.79,250,5,4,True,0,0,0,heuristic,845,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0750__run2__45714462.json,45714462,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0750,main_effect,750,750,0,0,,delay,,,True,3,0,23.91,231,5,4,True,0,0,0,heuristic,770,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0750__run3__eb5a80d6.json,eb5a80d6,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0750,main_effect,750,750,0,0,,delay,,,True,3,0,24.13,244,5,4,True,0,0,0,heuristic,821,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0750__run4__2d5fd6b7.json,2d5fd6b7,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0750,main_effect,750,750,0,0,,delay,,,True,3,0,30.33,275,5,4,True,0,0,0,heuristic,946,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0750__run5__fcb49b0e.json,fcb49b0e,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0750,main_effect,750,750,0,0,,delay,,,True,3,0,42.74,408,5,5,True,0,0,0,heuristic,1478,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0800__run1__1fd7ed19.json,1fd7ed19,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0800,main_effect,800,800,0,0,,delay,,,True,3,0,52.76,403,5,5,True,0,0,0,heuristic,1458,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0800__run2__96f37228.json,96f37228,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0800,main_effect,800,800,0,0,,delay,,,True,3,0,27.84,286,5,3,False,0,0,0,heuristic,990,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0800__run3__69b5546a.json,69b5546a,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0800,main_effect,800,800,0,0,,delay,,,True,3,0,29.76,323,5,4,True,0,0,0,heuristic,1139,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0800__run4__fa01b9b0.json,fa01b9b0,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0800,main_effect,800,800,0,0,,delay,,,True,3,0,26.64,234,5,4,True,0,0,0,heuristic,782,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0800__run5__2c9daeaf.json,2c9daeaf,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0800,main_effect,800,800,0,0,,delay,,,True,3,0,32.9,268,5,3,False,0,0,0,heuristic,918,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0850__run1__7925002f.json,7925002f,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0850,main_effect,850,850,0,0,,delay,,,True,3,0,28.98,227,5,4,True,0,0,0,heuristic,755,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0850__run2__7dd0fd97.json,7dd0fd97,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0850,main_effect,850,850,0,0,,delay,,,True,3,0,31.65,359,5,4,True,0,0,0,heuristic,1140,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0850__run3__9f963686.json,9f963686,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0850,main_effect,850,850,0,0,,delay,,,True,3,0,23.33,244,5,5,True,0,0,0,heuristic,820,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0850__run4__02b90b60.json,02b90b60,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0850,main_effect,850,850,0,0,,delay,,,True,3,0,22.89,183,5,4,True,0,0,0,heuristic,577,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0850__run5__ec6f8d1f.json,ec6f8d1f,coding_task,5,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0850,main_effect,850,850,0,0,,delay,,,True,3,0,31.26,256,5,4,True,0,0,0,heuristic,870,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0900__run1__2bdcc15c.json,2bdcc15c,coding_task,1,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0900,main_effect,900,900,0,0,,delay,,,True,3,0,26.38,186,5,4,True,0,0,0,heuristic,591,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0900__run2__f531f5c3.json,f531f5c3,coding_task,2,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0900,main_effect,900,900,0,0,,delay,,,True,3,0,40.24,414,5,5,True,0,0,0,heuristic,1500,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0900__run3__9866739b.json,9866739b,coding_task,3,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0900,main_effect,900,900,0,0,,delay,,,True,3,0,28.25,273,5,4,True,0,0,0,heuristic,937,3
coding_task__tier4_main_effect_replicate__llama3.1_8b__main_delay_d0900__run4__4762ff53.json,4762ff53,coding_task,4,tier4_main_effect_replicate__llama3.1_8b,main_delay_d0900,main_effect,900,900,0,0,,delay,,,True,3,0,22.91,237,5,4,True,0,0,0,heuristic,795,3
