log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task__tier8_loss_loss20__run3__5dfb8e20.json,5dfb8e20,coding_task,3,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,173.74,215,5,5,True,0,0,0,heuristic,603,3
coding_task__tier8_loss_loss20__run4__2eccdf57.json,2eccdf57,coding_task,4,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,139.06,245,5,5,True,0,0,0,heuristic,780,3
coding_task__tier8_loss_loss20__run5__72375592.json,72375592,coding_task,5,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,229.04,299,5,5,True,0,0,0,heuristic,958,3
coding_task__tier8_loss_loss25__run1__b7d194cb.json,b7d194cb,coding_task,1,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,150.88,311,5,5,True,0,0,0,heuristic,1024,3
coding_task__tier8_loss_loss25__run2__45365a7f.json,45365a7f,coding_task,2,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,161.07,284,5,5,True,0,0,0,heuristic,903,3
coding_task__tier8_loss_loss25__run3__96630031.json,96630031,coding_task,3,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,211.92,266,5,5,True,0,0,0,heuristic,862,3
coding_task__tier8_loss_loss25__run4__1cda3802.json,1cda3802,coding_task,4,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,239.08,311,5,5,True,0,0,0,heuristic,1047,3
coding_task__tier8_loss_loss25__run5__bfdd3387.json,bfdd3387,coding_task,5,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,274.62,279,5,5,True,0,0,0,heuristic,918,3
coding_task__tier8_loss_loss30__run1__48bf6d49.json,48bf6d49,coding_task,1,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,221.55,295,5,5,True,0,0,0,heuristic,976,3
coding_task__tier8_loss_loss30__run2__a7f77393.json,a7f77393,coding_task,2,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,246.77,296,5,5,True,0,0,0,heuristic,962,3
coding_task__tier8_loss_loss30__run3__0311515d.json,0311515d,coding_task,3,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,212.48,265,5,5,True,0,0,0,heuristic,873,3
coding_task__tier8_loss_loss30__run4__395f2b1a.json,395f2b1a,coding_task,4,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,2,0,179.34,388,5,2,False,0,0,2,heuristic,350,4
coding_task__tier8_loss_loss30__run5__e7cb4367.json,e7cb4367,coding_task,5,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,265.63,373,5,5,True,0,0,0,heuristic,1258,3
coding_task__tier8_loss_loss40__run1__79e284a6.json,79e284a6,coding_task,1,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,360.47,267,5,5,True,0,0,0,heuristic,837,3
coding_task__tier8_loss_loss40__run2__80066cad.json,80066cad,coding_task,2,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,354.72,252,5,4,True,0,0,0,heuristic,813,3
coding_task__tier8_loss_loss40__run3__fe0cf75f.json,fe0cf75f,coding_task,3,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,430.08,294,5,5,True,0,0,0,heuristic,974,3
coding_task__tier8_loss_loss40__run4__c8b5020f.json,c8b5020f,coding_task,4,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,885.24,289,5,5,True,0,0,0,heuristic,952,3
coding_task__tier8_loss_loss40__run5__30a6d2cf.json,30a6d2cf,coding_task,5,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,141.12,305,5,5,True,0,0,0,heuristic,1017,3
coding_task__tier8_loss_loss50__run1__e67b1d4b.json,e67b1d4b,coding_task,1,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,289.8,296,5,5,True,0,0,0,heuristic,987,3
coding_task__tier8_loss_loss50__run2__13636eac.json,13636eac,coding_task,2,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,135.68,356,5,5,True,0,0,0,heuristic,1196,3
coding_task__tier8_loss_loss50__run3__26929f71.json,26929f71,coding_task,3,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,162.29,300,5,5,True,0,0,0,heuristic,976,3
coding_task__tier8_loss_loss50__run4__36c42c14.json,36c42c14,coding_task,4,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,220.62,259,5,5,True,0,0,0,heuristic,832,3
coding_task__tier8_loss_loss50__run5__48c8b491.json,48c8b491,coding_task,5,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,198.34,254,5,5,True,0,0,0,heuristic,803,3
coding_task__tier8_loss_loss5__run1__8184b578.json,8184b578,coding_task,1,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,275.11,327,5,5,True,0,0,0,heuristic,1071,3
coding_task__tier8_loss_loss5__run2__07f161fc.json,07f161fc,coding_task,2,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,187.71,257,5,5,True,0,0,0,heuristic,835,3
coding_task__tier8_loss_loss5__run3__af0ef48e.json,af0ef48e,coding_task,3,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,218.79,326,5,5,True,0,0,0,heuristic,1102,3
coding_task__tier8_loss_loss5__run4__4a91188b.json,4a91188b,coding_task,4,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,194.13,311,5,5,True,0,0,0,heuristic,1045,3
coding_task__tier8_loss_loss5__run5__4f5771fb.json,4f5771fb,coding_task,5,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,159.14,258,5,5,True,0,0,0,heuristic,830,3
coding_task__tier8_loss_loss75__run1__0f221bed.json,0f221bed,coding_task,1,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,222.11,242,5,5,True,0,0,0,heuristic,770,3
coding_task__tier8_loss_loss75__run2__a95fbdb7.json,a95fbdb7,coding_task,2,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,417.16,312,5,5,True,0,0,0,heuristic,1051,3
coding_task__tier8_loss_loss75__run3__d56d98ae.json,d56d98ae,coding_task,3,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,353.21,279,5,5,True,0,0,0,heuristic,888,3
coding_task__tier8_loss_loss75__run4__c83dd544.json,c83dd544,coding_task,4,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,997.91,264,5,5,True,0,0,0,heuristic,863,3
coding_task__tier8_loss_loss75__run5__d5f49a00.json,d5f49a00,coding_task,5,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,338.04,329,5,5,True,0,0,0,heuristic,1074,3
data_analysis__tier8_loss_loss0__run1__9858c13d.json,9858c13d,data_analysis,1,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,224.91,644,5,5,True,0,0,0,heuristic,2349,3
data_analysis__tier8_loss_loss0__run2__4bd396d8.json,4bd396d8,data_analysis,2,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,315.36,528,5,5,True,0,0,0,heuristic,1907,3
data_analysis__tier8_loss_loss0__run3__efd0fb94.json,efd0fb94,data_analysis,3,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,190.73,620,5,5,True,0,0,0,heuristic,2268,3
data_analysis__tier8_loss_loss0__run4__7beab535.json,7beab535,data_analysis,4,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,297.82,407,5,5,True,0,0,0,heuristic,1409,3
data_analysis__tier8_loss_loss0__run5__6af4cf31.json,6af4cf31,data_analysis,5,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,261.11,611,5,5,True,0,0,0,heuristic,2226,3
data_analysis__tier8_loss_loss10__run1__055ea195.json,055ea195,data_analysis,1,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,187.78,519,5,5,True,0,0,0,heuristic,1858,3
data_analysis__tier8_loss_loss10__run2__16f5fe94.json,16f5fe94,data_analysis,2,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,221.8,609,5,5,True,0,0,0,heuristic,2212,3
data_analysis__tier8_loss_loss10__run3__8b70f0fc.json,8b70f0fc,data_analysis,3,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,232.6,497,5,5,True,0,0,0,heuristic,1774,3
data_analysis__tier8_loss_loss10__run4__26d8f221.json,26d8f221,data_analysis,4,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,2,0,113.53,182,5,2,False,0,0,2,heuristic,334,3
data_analysis__tier8_loss_loss10__run5__72c8808a.json,72c8808a,data_analysis,5,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,154.54,467,5,5,True,0,0,0,heuristic,1646,3
data_analysis__tier8_loss_loss15__run1__ca4271ae.json,ca4271ae,data_analysis,1,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,231.32,646,5,5,True,0,0,0,heuristic,2353,3
data_analysis__tier8_loss_loss15__run2__5358346a.json,5358346a,data_analysis,2,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,220.84,548,5,5,True,0,0,0,heuristic,1955,3
data_analysis__tier8_loss_loss15__run3__f7f7fb49.json,f7f7fb49,data_analysis,3,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,138.87,482,5,5,True,0,0,0,heuristic,1715,3
data_analysis__tier8_loss_loss15__run4__cb37dfb3.json,cb37dfb3,data_analysis,4,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,163.11,532,5,5,True,0,0,0,heuristic,1913,3
data_analysis__tier8_loss_loss15__run5__9a5a9f18.json,9a5a9f18,data_analysis,5,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,213.04,529,5,5,True,0,0,0,heuristic,1909,3
data_analysis__tier8_loss_loss1__run1__9e64cbfa.json,9e64cbfa,data_analysis,1,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,157.73,508,5,5,True,0,0,0,heuristic,1817,3
data_analysis__tier8_loss_loss1__run2__544ac163.json,544ac163,data_analysis,2,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,181.24,606,5,5,True,0,0,0,heuristic,2203,3
data_analysis__tier8_loss_loss1__run3__26786fda.json,26786fda,data_analysis,3,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,198.27,544,5,5,True,0,0,0,heuristic,1949,3
data_analysis__tier8_loss_loss1__run4__42a92271.json,42a92271,data_analysis,4,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,250.39,633,5,5,True,0,0,0,heuristic,2333,3
data_analysis__tier8_loss_loss1__run5__03492939.json,03492939,data_analysis,5,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,223.96,591,5,5,True,0,0,0,heuristic,2148,3
data_analysis__tier8_loss_loss20__run1__a6cceb54.json,a6cceb54,data_analysis,1,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,343.06,522,5,5,True,0,0,0,heuristic,1872,3
data_analysis__tier8_loss_loss20__run2__6a89dcc7.json,6a89dcc7,data_analysis,2,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,198.91,584,5,5,True,0,0,0,heuristic,2093,3
data_analysis__tier8_loss_loss20__run3__4be617bb.json,4be617bb,data_analysis,3,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,164.81,527,5,5,True,0,0,0,heuristic,1856,3
data_analysis__tier8_loss_loss20__run4__3ed011bd.json,3ed011bd,data_analysis,4,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,172.75,535,5,5,True,0,0,0,heuristic,1923,3
data_analysis__tier8_loss_loss20__run5__3f7814d8.json,3f7814d8,data_analysis,5,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,264.4,504,5,5,True,0,0,0,heuristic,1806,3
data_analysis__tier8_loss_loss25__run1__8e934cf4.json,8e934cf4,data_analysis,1,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,228.52,586,5,5,True,0,0,0,heuristic,2130,3
data_analysis__tier8_loss_loss25__run2__e931dc39.json,e931dc39,data_analysis,2,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,224.49,638,5,5,True,0,0,0,heuristic,2327,3
data_analysis__tier8_loss_loss25__run3__ff275301.json,ff275301,data_analysis,3,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,223.31,560,5,5,True,0,0,0,heuristic,2020,3
data_analysis__tier8_loss_loss25__run4__30d770c5.json,30d770c5,data_analysis,4,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,190.48,646,5,5,True,0,0,0,heuristic,2368,3
data_analysis__tier8_loss_loss25__run5__4d704eaf.json,4d704eaf,data_analysis,5,unknown,tier8_loss_loss25,,0,0,0,25,,,,,True,3,0,182.63,546,5,5,True,0,0,0,heuristic,1975,3
data_analysis__tier8_loss_loss30__run1__cdf1f6ac.json,cdf1f6ac,data_analysis,1,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,164.64,538,5,5,True,0,0,0,heuristic,1935,3
data_analysis__tier8_loss_loss30__run2__b8a5afcb.json,b8a5afcb,data_analysis,2,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,161.82,465,5,5,True,0,0,0,heuristic,1646,3
data_analysis__tier8_loss_loss30__run3__531c0a56.json,531c0a56,data_analysis,3,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,213.95,524,5,5,True,0,0,0,heuristic,1883,3
data_analysis__tier8_loss_loss30__run4__8b464a29.json,8b464a29,data_analysis,4,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,227.36,585,5,5,True,0,0,0,heuristic,2130,3
data_analysis__tier8_loss_loss30__run5__81722837.json,81722837,data_analysis,5,unknown,tier8_loss_loss30,,0,0,0,30,,,,,True,3,0,214.05,541,5,5,True,0,0,0,heuristic,1948,3
data_analysis__tier8_loss_loss40__run1__9d57a27e.json,9d57a27e,data_analysis,1,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,292.72,710,5,5,True,0,0,0,heuristic,2631,3
data_analysis__tier8_loss_loss40__run2__de79899d.json,de79899d,data_analysis,2,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,202.07,490,5,5,True,0,0,0,heuristic,1746,3
data_analysis__tier8_loss_loss40__run3__e44cac86.json,e44cac86,data_analysis,3,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,174.88,581,5,5,True,0,0,0,heuristic,2124,3
data_analysis__tier8_loss_loss40__run4__9e6b8223.json,9e6b8223,data_analysis,4,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,185.59,477,5,5,True,0,0,0,heuristic,1693,3
data_analysis__tier8_loss_loss40__run5__c569fa46.json,c569fa46,data_analysis,5,unknown,tier8_loss_loss40,,0,0,0,40,,,,,True,3,0,180.5,534,5,5,True,0,0,0,heuristic,1927,3
data_analysis__tier8_loss_loss50__run1__873d9669.json,873d9669,data_analysis,1,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,182.76,609,5,5,True,0,0,0,heuristic,2194,3
data_analysis__tier8_loss_loss50__run2__3626beec.json,3626beec,data_analysis,2,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,246.76,459,5,5,True,0,0,0,heuristic,1607,3
data_analysis__tier8_loss_loss50__run3__53a00faf.json,53a00faf,data_analysis,3,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,282.92,533,5,5,True,0,0,0,heuristic,1906,3
data_analysis__tier8_loss_loss50__run4__2a24c458.json,2a24c458,data_analysis,4,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,248.93,473,5,5,True,0,0,0,heuristic,1684,3
data_analysis__tier8_loss_loss50__run5__62b10ecd.json,62b10ecd,data_analysis,5,unknown,tier8_loss_loss50,,0,0,0,50,,,,,True,3,0,227.81,571,5,5,True,0,0,0,heuristic,2080,3
data_analysis__tier8_loss_loss5__run1__6d55809d.json,6d55809d,data_analysis,1,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,223.75,671,5,5,True,0,0,0,heuristic,2467,3
data_analysis__tier8_loss_loss5__run2__6be14f29.json,6be14f29,data_analysis,2,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,160.27,617,5,5,True,0,0,0,heuristic,2241,3
data_analysis__tier8_loss_loss5__run3__b816ff3a.json,b816ff3a,data_analysis,3,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,182.59,513,5,5,True,0,0,0,heuristic,1840,3
data_analysis__tier8_loss_loss5__run4__47f7c7fa.json,47f7c7fa,data_analysis,4,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,159.43,518,5,5,True,0,0,0,heuristic,1845,3
data_analysis__tier8_loss_loss5__run5__4d94887a.json,4d94887a,data_analysis,5,unknown,tier8_loss_loss5,,0,0,0,5,,,,,True,3,0,190.47,469,5,5,True,0,0,0,heuristic,1666,3
data_analysis__tier8_loss_loss75__run1__b8ae4328.json,b8ae4328,data_analysis,1,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,208.0,568,5,5,True,0,0,0,heuristic,2054,3
data_analysis__tier8_loss_loss75__run2__8f2cd3f4.json,8f2cd3f4,data_analysis,2,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,887.4,428,5,5,True,0,0,0,heuristic,1502,3
data_analysis__tier8_loss_loss75__run3__1f11d040.json,1f11d040,data_analysis,3,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,795.29,589,5,5,True,0,0,0,heuristic,2132,3
data_analysis__tier8_loss_loss75__run4__a3fab84f.json,a3fab84f,data_analysis,4,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,913.27,470,5,5,True,0,0,0,heuristic,1660,3
data_analysis__tier8_loss_loss75__run5__55b31299.json,55b31299,data_analysis,5,unknown,tier8_loss_loss75,,0,0,0,75,,,,,True,3,0,800.98,460,4,5,True,0,0,0,heuristic,1581,3
planning_decision__tier8_loss_loss0__run1__d81cff74.json,d81cff74,planning_decision,1,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,85.53,249,5,5,True,0,0,0,heuristic,763,3
planning_decision__tier8_loss_loss0__run2__eb4ba9d0.json,eb4ba9d0,planning_decision,2,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,90.25,254,5,5,True,0,0,0,heuristic,751,3
planning_decision__tier8_loss_loss0__run3__7094dd30.json,7094dd30,planning_decision,3,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,118.06,157,5,4,True,0,0,0,heuristic,394,3
planning_decision__tier8_loss_loss0__run4__b392ae67.json,b392ae67,planning_decision,4,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,129.94,267,5,5,True,0,0,0,heuristic,834,3
planning_decision__tier8_loss_loss0__run5__20cfbb24.json,20cfbb24,planning_decision,5,unknown,tier8_loss_loss0,,0,0,0,0,,,,,True,3,0,156.75,233,5,4,True,0,0,0,heuristic,695,3
planning_decision__tier8_loss_loss10__run1__74b21c54.json,74b21c54,planning_decision,1,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,123.56,153,5,4,True,0,0,0,heuristic,344,3
planning_decision__tier8_loss_loss10__run2__18fb2874.json,18fb2874,planning_decision,2,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,101.67,239,5,5,True,0,0,0,heuristic,704,3
planning_decision__tier8_loss_loss10__run3__e482e6b8.json,e482e6b8,planning_decision,3,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,128.41,229,5,5,True,0,0,0,heuristic,668,3
planning_decision__tier8_loss_loss10__run4__69bb989e.json,69bb989e,planning_decision,4,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,132.33,239,5,5,True,0,0,0,heuristic,726,3
planning_decision__tier8_loss_loss10__run5__b674a222.json,b674a222,planning_decision,5,unknown,tier8_loss_loss10,,0,0,0,10,,,,,True,3,0,114.71,259,5,5,True,0,0,0,heuristic,755,3
planning_decision__tier8_loss_loss15__run1__19d2177b.json,19d2177b,planning_decision,1,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,138.51,231,5,5,True,0,0,0,heuristic,653,3
planning_decision__tier8_loss_loss15__run2__5829c172.json,5829c172,planning_decision,2,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,138.97,246,5,5,True,0,0,0,heuristic,681,3
planning_decision__tier8_loss_loss15__run3__1c54b536.json,1c54b536,planning_decision,3,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,135.12,264,5,5,True,0,0,0,heuristic,820,3
planning_decision__tier8_loss_loss15__run4__a4112f03.json,a4112f03,planning_decision,4,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,120.3,141,4,4,True,0,0,0,heuristic,320,3
planning_decision__tier8_loss_loss15__run5__32126be3.json,32126be3,planning_decision,5,unknown,tier8_loss_loss15,,0,0,0,15,,,,,True,3,0,105.92,259,5,5,True,0,0,0,heuristic,781,3
planning_decision__tier8_loss_loss1__run1__70082eda.json,70082eda,planning_decision,1,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,93.39,190,5,5,True,0,0,0,heuristic,513,3
planning_decision__tier8_loss_loss1__run2__763c4fb3.json,763c4fb3,planning_decision,2,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,120.5,308,5,5,True,0,0,0,heuristic,977,3
planning_decision__tier8_loss_loss1__run3__6ef48bc5.json,6ef48bc5,planning_decision,3,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,89.83,195,5,5,True,0,0,0,heuristic,538,3
planning_decision__tier8_loss_loss1__run4__cc965578.json,cc965578,planning_decision,4,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,6,1,1018.25,729,5,5,True,0,0,1,heuristic,740,6
planning_decision__tier8_loss_loss1__run5__359d1f8f.json,359d1f8f,planning_decision,5,unknown,tier8_loss_loss1,,0,0,0,1,,,,,True,3,0,130.84,266,5,5,True,0,0,0,heuristic,831,3
planning_decision__tier8_loss_loss20__run1__b56dbc1c.json,b56dbc1c,planning_decision,1,unknown,tier8_loss_loss20,,0,0,0,20,,,,,True,3,0,92.56,187,5,4,True,0,0,0,heuristic,565,3
