log_file,run_id,task_name,run_index,phase,scenario_name,scenario_type,delay_ms,requested_delay_ms,jitter_ms,loss_pct,bandwidth_kbit,main_effect_axis,match_id,side,success,rounds,reviewer_rejections,elapsed_seconds,total_tokens,quality_score,ground_truth_score,ground_truth_passed,retry_count,timeout_count,total_error_count,eval_mode,final_answer_length,n_messages
coding_task_hard__tier2_multiround__t2mr_combined_bad__run10__e187f1b5.json,e187f1b5,coding_task_hard,10,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,False,6,1,1143.04,2743,1,5,True,0,0,1,heuristic,2577,6
coding_task_hard__tier2_multiround__t2mr_combined_bad__run1__f28c83cc.json,f28c83cc,coding_task_hard,1,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,6,1,637.94,2341,5,5,True,0,0,1,heuristic,2862,6
coding_task_hard__tier2_multiround__t2mr_combined_bad__run2__a3851986.json,a3851986,coding_task_hard,2,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,3,0,405.34,777,5,5,True,0,0,0,heuristic,2289,3
coding_task_hard__tier2_multiround__t2mr_combined_bad__run3__e5c72962.json,e5c72962,coding_task_hard,3,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,6,1,838.45,2175,5,5,True,0,0,1,heuristic,3190,6
coding_task_hard__tier2_multiround__t2mr_combined_bad__run4__5643f5a9.json,5643f5a9,coding_task_hard,4,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,3,0,493.74,841,5,5,True,0,0,0,heuristic,2643,3
coding_task_hard__tier2_multiround__t2mr_combined_bad__run5__2cb05a9a.json,2cb05a9a,coding_task_hard,5,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,6,1,666.42,1782,5,5,True,0,0,1,heuristic,2789,6
coding_task_hard__tier2_multiround__t2mr_combined_bad__run6__ad4a6fd2.json,ad4a6fd2,coding_task_hard,6,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,6,1,562.15,2321,5,5,True,0,0,1,heuristic,3008,6
coding_task_hard__tier2_multiround__t2mr_combined_bad__run7__14114bfe.json,14114bfe,coding_task_hard,7,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,6,1,550.21,1844,5,5,True,0,0,1,heuristic,2724,6
coding_task_hard__tier2_multiround__t2mr_combined_bad__run8__f02c3c65.json,f02c3c65,coding_task_hard,8,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,6,1,829.52,2916,4,5,True,0,0,1,heuristic,2743,6
coding_task_hard__tier2_multiround__t2mr_combined_bad__run9__fa2a8954.json,fa2a8954,coding_task_hard,9,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,False,6,1,1273.63,3668,2,5,True,0,0,1,heuristic,3970,6
coding_task_hard__tier2_multiround__t2mr_high_loss__run10__5a5c32c1.json,5a5c32c1,coding_task_hard,10,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,6,1,685.17,2220,5,5,True,0,0,1,heuristic,2766,6
coding_task_hard__tier2_multiround__t2mr_high_loss__run1__c106bb56.json,c106bb56,coding_task_hard,1,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,False,6,1,1005.32,2975,2,5,True,0,0,1,heuristic,2875,6
coding_task_hard__tier2_multiround__t2mr_high_loss__run2__d8006000.json,d8006000,coding_task_hard,2,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,397.54,852,5,5,True,0,0,0,heuristic,2687,3
coding_task_hard__tier2_multiround__t2mr_high_loss__run3__8e20d5b7.json,8e20d5b7,coding_task_hard,3,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,354.42,750,5,5,True,0,0,0,heuristic,2277,3
coding_task_hard__tier2_multiround__t2mr_high_loss__run4__7e0ecd1e.json,7e0ecd1e,coding_task_hard,4,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,6,1,604.22,2458,5,5,True,0,0,1,heuristic,3364,6
coding_task_hard__tier2_multiround__t2mr_high_loss__run5__9f4a83da.json,9f4a83da,coding_task_hard,5,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,494.08,920,5,5,True,0,0,0,heuristic,2828,3
coding_task_hard__tier2_multiround__t2mr_high_loss__run6__404b43c2.json,404b43c2,coding_task_hard,6,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,373.58,945,5,5,True,0,0,0,heuristic,3059,3
coding_task_hard__tier2_multiround__t2mr_high_loss__run7__f6e4516f.json,f6e4516f,coding_task_hard,7,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,6,1,654.01,2132,5,5,True,0,0,1,heuristic,2906,6
coding_task_hard__tier2_multiround__t2mr_high_loss__run8__1889a826.json,1889a826,coding_task_hard,8,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,439.02,881,5,5,True,0,0,0,heuristic,2803,3
coding_task_hard__tier2_multiround__t2mr_high_loss__run9__34f4141d.json,34f4141d,coding_task_hard,9,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,412.94,790,5,5,True,0,0,0,heuristic,2436,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run10__72b6c4ad.json,72b6c4ad,coding_task_hard,10,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,False,6,1,801.54,2797,3,5,True,0,0,1,heuristic,2593,6
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run1__d4700516.json,d4700516,coding_task_hard,1,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,354.27,962,5,5,True,0,0,0,heuristic,3029,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run2__fda786da.json,fda786da,coding_task_hard,2,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,531.19,887,5,5,True,0,0,0,heuristic,2827,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run3__cde2e368.json,cde2e368,coding_task_hard,3,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,573.73,1117,5,5,True,0,0,0,heuristic,3668,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run4__a6f183be.json,a6f183be,coding_task_hard,4,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,400.22,783,5,5,True,0,0,0,heuristic,2410,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run5__2a232ce2.json,2a232ce2,coding_task_hard,5,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,373.29,749,5,5,True,0,0,0,heuristic,2272,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run6__18468411.json,18468411,coding_task_hard,6,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,509.65,1093,5,5,True,0,0,0,heuristic,3554,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run7__b9227b2b.json,b9227b2b,coding_task_hard,7,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,380.74,749,5,5,True,0,0,0,heuristic,2272,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run8__7c1b757b.json,7c1b757b,coding_task_hard,8,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,354.14,872,5,5,True,0,0,0,heuristic,2766,3
coding_task_hard__tier2_multiround__t2mr_moderate_delay__run9__d31e7520.json,d31e7520,coding_task_hard,9,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,437.92,747,5,5,True,0,0,0,heuristic,2266,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run10__ae9a2a98.json,ae9a2a98,planning_decision_hard,10,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,199.13,786,5,5,True,0,0,0,heuristic,2272,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run1__72112de4.json,72112de4,planning_decision_hard,1,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,231.62,721,5,5,True,0,0,0,heuristic,2032,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run2__c55b2767.json,c55b2767,planning_decision_hard,2,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,264.49,721,5,5,True,0,0,0,heuristic,2105,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run3__19dceed1.json,19dceed1,planning_decision_hard,3,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,305.43,635,5,5,True,0,0,0,heuristic,1674,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run4__8b6a58ba.json,8b6a58ba,planning_decision_hard,4,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,169.95,735,5,5,True,0,0,0,heuristic,2126,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run5__0f428221.json,0f428221,planning_decision_hard,5,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,171.26,699,5,5,True,0,0,0,heuristic,1976,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run6__ff4bd511.json,ff4bd511,planning_decision_hard,6,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,172.84,590,5,5,True,0,0,0,heuristic,1601,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run7__62f6956d.json,62f6956d,planning_decision_hard,7,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,341.82,761,5,5,True,0,0,0,heuristic,2225,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run8__dd9bb8bf.json,dd9bb8bf,planning_decision_hard,8,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,True,3,0,240.28,794,5,5,True,0,0,0,heuristic,2369,3
planning_decision_hard__tier2_multiround__t2mr_baseline__run9__5490eab6.json,5490eab6,planning_decision_hard,9,tier2_multiround,t2mr_baseline,,0,0,0,0,,,,,False,6,1,663.9,2177,5,5,True,0,0,1,heuristic,2476,6
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run10__25ec1a11.json,25ec1a11,planning_decision_hard,10,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,3,0,207.61,793,5,5,True,0,0,0,heuristic,2354,3
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run1__67944335.json,67944335,planning_decision_hard,1,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,False,6,1,529.21,2567,3,4,True,0,0,1,heuristic,3391,6
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run2__469ed0da.json,469ed0da,planning_decision_hard,2,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,6,1,668.75,2462,5,5,True,0,0,1,heuristic,3109,6
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run3__d6ce2cfd.json,d6ce2cfd,planning_decision_hard,3,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,3,0,232.53,768,5,5,True,0,0,0,heuristic,2223,3
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run4__ad7a3a41.json,ad7a3a41,planning_decision_hard,4,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,False,6,1,497.04,1898,4,5,True,0,0,1,heuristic,2008,6
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run5__8e19ae41.json,8e19ae41,planning_decision_hard,5,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,3,0,271.12,726,5,5,True,0,0,0,heuristic,2087,3
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run6__546b7d14.json,546b7d14,planning_decision_hard,6,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,3,0,2264.04,1573,5,5,True,0,1,3,heuristic,2221,6
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run7__86e8c597.json,86e8c597,planning_decision_hard,7,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,6,1,589.04,2172,5,5,True,0,0,1,heuristic,2764,6
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run8__e0aabd66.json,e0aabd66,planning_decision_hard,8,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,3,0,221.35,633,5,5,True,0,0,0,heuristic,1679,3
planning_decision_hard__tier2_multiround__t2mr_combined_bad__run9__f78b7144.json,f78b7144,planning_decision_hard,9,tier2_multiround,t2mr_combined_bad,,500,500,30,20,,,,,True,3,0,304.06,607,5,5,True,0,0,0,heuristic,1588,3
planning_decision_hard__tier2_multiround__t2mr_high_loss__run10__767b794e.json,767b794e,planning_decision_hard,10,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,252.67,629,5,5,True,0,0,0,heuristic,1633,3
planning_decision_hard__tier2_multiround__t2mr_high_loss__run1__cbe737a7.json,cbe737a7,planning_decision_hard,1,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,769.51,624,5,5,True,0,0,0,heuristic,1561,3
planning_decision_hard__tier2_multiround__t2mr_high_loss__run2__1263740a.json,1263740a,planning_decision_hard,2,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,False,6,1,716.27,3234,5,4,True,0,0,1,heuristic,2607,6
planning_decision_hard__tier2_multiround__t2mr_high_loss__run3__cc785b7f.json,cc785b7f,planning_decision_hard,3,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,False,6,1,813.29,2792,4,5,True,0,0,1,heuristic,3314,6
planning_decision_hard__tier2_multiround__t2mr_high_loss__run4__e63246ba.json,e63246ba,planning_decision_hard,4,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,175.77,569,5,5,True,0,0,0,heuristic,1448,3
planning_decision_hard__tier2_multiround__t2mr_high_loss__run5__f71d75b8.json,f71d75b8,planning_decision_hard,5,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,200.54,698,5,5,True,0,0,0,heuristic,1960,3
planning_decision_hard__tier2_multiround__t2mr_high_loss__run6__b8d8a7bc.json,b8d8a7bc,planning_decision_hard,6,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,249.07,695,5,4,True,0,0,0,heuristic,1901,3
planning_decision_hard__tier2_multiround__t2mr_high_loss__run7__cb6164a1.json,cb6164a1,planning_decision_hard,7,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,235.35,636,5,4,True,0,0,0,heuristic,1675,3
planning_decision_hard__tier2_multiround__t2mr_high_loss__run8__6c8a747e.json,6c8a747e,planning_decision_hard,8,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,258.42,740,5,5,True,0,0,0,heuristic,2070,3
planning_decision_hard__tier2_multiround__t2mr_high_loss__run9__725c2778.json,725c2778,planning_decision_hard,9,tier2_multiround,t2mr_high_loss,,0,0,0,30,,,,,True,3,0,166.13,731,5,5,True,0,0,0,heuristic,2041,3
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run10__59f310a9.json,59f310a9,planning_decision_hard,10,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,180.72,745,5,5,True,0,0,0,heuristic,2122,3
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run1__67c899a8.json,67c899a8,planning_decision_hard,1,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,False,6,1,525.15,2204,5,5,True,0,0,1,heuristic,2276,6
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run2__24cbf696.json,24cbf696,planning_decision_hard,2,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,308.49,752,5,4,True,0,0,0,heuristic,2141,3
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run3__0ce32a0c.json,0ce32a0c,planning_decision_hard,3,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,179.98,661,5,5,True,0,0,0,heuristic,1855,3
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run4__b5edf026.json,b5edf026,planning_decision_hard,4,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,False,6,1,539.94,2222,4,5,True,0,0,1,heuristic,2919,6
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run5__ffadefca.json,ffadefca,planning_decision_hard,5,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,193.07,546,5,5,True,0,0,0,heuristic,1357,3
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run6__e17dda95.json,e17dda95,planning_decision_hard,6,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,243.65,768,5,5,True,0,0,0,heuristic,2206,3
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run7__1cbe1ca1.json,1cbe1ca1,planning_decision_hard,7,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,True,3,0,174.76,588,5,5,True,0,0,0,heuristic,1593,3
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run8__0873499f.json,0873499f,planning_decision_hard,8,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,False,6,1,723.49,2837,3,4,True,0,0,1,heuristic,3745,6
planning_decision_hard__tier2_multiround__t2mr_moderate_delay__run9__393668df.json,393668df,planning_decision_hard,9,tier2_multiround,t2mr_moderate_delay,,300,300,0,0,,,,,False,6,1,415.91,2193,4,5,True,0,0,1,heuristic,2449,6
